lemma,pos,work,book,line,sentence_id,word_id,form,row
μακρός,a,Iliad,1,486,2274376,25,μακρὰ,2008
τανύω,v,Iliad,1,486,2274376,26,τάνυσσαν,2009
αὐτός,a,Iliad,1,487,2274377,1,αὐτοὶ,2010
σκίδνημι,v,Iliad,1,487,2274377,3,ἐσκίδναντο,2011
κλισία,n,Iliad,1,487,2274377,5,κλισίας,2012
ναῦς,n,Iliad,1,487,2274377,7,νέας,2013
μηνίω,v,Iliad,1,488,2274378,3,μήνιε,2014
ναῦς,n,Iliad,1,488,2274378,4,νηυσὶ,2015
πάρημαι,v,Iliad,1,488,2274378,5,παρήμενος,2016
ὠκύπορος,a,Iliad,1,488,2274378,6,ὠκυπόροισι,2017
διογενής,a,Iliad,1,489,2274378,7,διογενὴς,2018
Πηλεύς,n,Iliad,1,489,2274378,8,Πηλῆος,2019
υἱός,n,Iliad,1,489,2274378,9,υἱὸς,2020
πούς,n,Iliad,1,489,2274378,10,πόδας,2021
ὠκύς,a,Iliad,1,489,2274378,11,ὠκὺς,2022
Ἀχιλλεύς,n,Iliad,1,489,2274378,12,Ἀχιλλεύς,2023
ἀγορά,n,Iliad,1,490,2274379,4,ἀγορὴν,2024
πωλέομαι,v,Iliad,1,490,2274379,5,πωλέσκετο,2025
κυδιάνειρα,a,Iliad,1,490,2274379,6,κυδιάνειραν,2026
πόλεμος,n,Iliad,1,491,2274379,10,πόλεμον,2027
φθινύθω,v,Iliad,1,491,2274379a,13,φθινύθεσκε,2028
φίλος,a,Iliad,1,491,2274379a,14,φίλον,2029
κῆρ,n,Iliad,1,491,2274379a,15,κῆρ,2030
μένω,v,Iliad,1,492,2274379a,17,μένων,2031
ποθέω,v,Iliad,1,492,2274379b,19,ποθέεσκε,2032
ἀυτή,n,Iliad,1,492,2274379b,21,ἀϋτήν,2033
πόλεμος,n,Iliad,1,492,2274379b,23,πτόλεμόν,2034
δωδέκατος,a,Iliad,1,493,2274380,7,δυωδεκάτη,2035
γίγνομαι,v,Iliad,1,493,2274380,8,γένετ',2036
ἠώς,n,Iliad,1,493,2274380,9,ἠώς,2037
Ὄλυμπος,n,Iliad,1,494,2274380,15,Ὄλυμπον,2038
εἶμι,v,Iliad,1,494,2274380,16,ἴσαν,2039
θεός,n,Iliad,1,494,2274380,17,θεοὶ,2040
εἰμί,v,Iliad,1,494,2274380,19,ἐόντες,2041
πᾶς,a,Iliad,1,495,2274380,20,πάντες,2042
Ζεύς,n,Iliad,1,495,2274380a,23,Ζεὺς,2043
ἄρχω,v,Iliad,1,495,2274380a,25,ἦρχε,2044
Θέτις,n,Iliad,1,495,2274381,1,Θέτις,2045
λανθάνω,v,Iliad,1,495,2274381,4,λήθετ',2046
ἐφετμή,n,Iliad,1,495,2274381,5,ἐφετμέων,2047
παῖς,n,Iliad,1,496,2274381,6,παιδὸς,2048
ἑός,a,Iliad,1,496,2274381,7,ἑοῦ,2049
ἀναδύνω,v,Iliad,1,496,2274381a,12,ἀνεδύσετο,2050
κῦμα,n,Iliad,1,496,2274381a,13,κῦμα,2051
θάλασσα,n,Iliad,1,496,2274381a,14,θαλάσσης,2052
ἠέριος,a,Iliad,1,497,2274382,1,ἠερίη,2053
ἀναβαίνω,v,Iliad,1,497,2274382,3,ἀνέβη,2054
μέγας,a,Iliad,1,497,2274382,4,μέγαν,2055
οὐρανός,n,Iliad,1,497,2274382,5,οὐρανὸν,2056
Ὄλυμπος,n,Iliad,1,497,2274382,6,Οὔλυμπόν,2057
εὑρίσκω,v,Iliad,1,498,2274383,1,εὗρεν,2058
εὐρύοπα,a,Iliad,1,498,2274383,3,εὐρύοπα,2059
Κρονίδης,n,Iliad,1,498,2274383,4,Κρονίδην,2060
ἧμαι,v,Iliad,1,498,2274383,6,ἥμενον,2061
ἄλλος,a,Iliad,1,498,2274383,7,ἄλλων,2062
ἄκρος,a,Iliad,1,499,2274383,8,ἀκροτάτῃ,2063
κορυφή,n,Iliad,1,499,2274383,9,κορυφῇ,2064
πολυδειράς,a,Iliad,1,499,2274383,10,πολυδειράδος,2065
Ὄλυμπος,n,Iliad,1,499,2274383,11,Οὐλύμποιο,2066
αὐτός,a,Iliad,1,500,2274384,4,αὐτοῖο,2067
καθέζομαι,v,Iliad,1,500,2274384,5,καθέζετο,2068
λαμβάνω,v,Iliad,1,500,2274384a,8,λάβε,2069
γόνυ,n,Iliad,1,500,2274384a,9,γούνων,2070
σκαιός,a,Iliad,1,501,2274384a,10,σκαιῇ,2071
δεξιτερός,a,Iliad,1,501,2274384b,12,δεξιτερῇ,2072
ἀνθερεών,n,Iliad,1,501,2274384b,16,ἀνθερεῶνος,2073
αἱρέω,v,Iliad,1,501,2274384b,17,ἑλοῦσα,2074
λίσσομαι,v,Iliad,1,502,2274384b,18,λισσομένη,2075
προσεῖπον,v,Iliad,1,502,2274384b,19,προσέειπε,2076
Ζεύς,n,Iliad,1,502,2274384b,20,Δία,2077
Κρονίων,n,Iliad,1,502,2274384b,21,Κρονίωνα,2078
ἄναξ,n,Iliad,1,502,2274384b,22,ἄνακτα,2079
Ζεύς,n,Iliad,1,503,2274385,1,Ζεῦ,2080
πατήρ,n,Iliad,1,503,2274385,2,πάτερ,2081
ἀθάνατος,a,Iliad,1,503,2274385,8,ἀθανάτοισιν,2082
ὀνίνημι,v,Iliad,1,503,2274385,9,ὄνησα,2083
ἔπος,n,Iliad,1,504,2274385,11,ἔπει,2084
ἔργον,n,Iliad,1,504,2274385,13,ἔργῳ,2085
κραίνω,v,Iliad,1,504,2274385,17,κρήηνον,2086
ἔλδωρ,n,Iliad,1,504,2274385,18,ἐέλδωρ,2087
τιμάω,v,Iliad,1,505,2274386,1,τίμησόν,2088
υἱός,n,Iliad,1,505,2274386,3,υἱὸν,2089
ὠκύμορος,a,Iliad,1,505,2274386,5,ὠκυμορώτατος,2090
ἄλλος,a,Iliad,1,505,2274386,6,ἄλλων,2091
πέλω,v,Iliad,1,506,2274386,7,ἔπλετ',2092
ἄναξ,n,Iliad,1,506,2274387,5,ἄναξ,2093
ἀνήρ,n,Iliad,1,506,2274387,6,ἀνδρῶν,2094
Ἀγαμέμνων,n,Iliad,1,506,2274387,7,Ἀγαμέμνων,2095
ἀτιμάω,v,Iliad,1,507,2274387,8,ἠτίμησεν,2096
αἱρέω,v,Iliad,1,507,2274388,1,ἑλὼν,2097
ἔχω,v,Iliad,1,507,2274388,3,ἔχει,2098
γέρας,n,Iliad,1,507,2274388,4,γέρας,2099
αὐτός,a,Iliad,1,507,2274388,5,αὐτὸς,2100
ἀπαυράω,v,Iliad,1,507,2274388,6,ἀπούρας,2101
τίνω,v,Iliad,1,508,2274389,5,τῖσον,2102
Ὀλύμπιος,a,Iliad,1,508,2274389,6,Ὀλύμπιε,2103
μητίετα,n,Iliad,1,508,2274389,7,μητίετα,2104
Ζεύς,n,Iliad,1,508,2274389,8,Ζεῦ,2105
Τρώς,n,Iliad,1,509,2274390,4,Τρώεσσι,2106
τίθημι,v,Iliad,1,509,2274390,5,τίθει,2107
κράτος,n,Iliad,1,509,2274390,6,κράτος,2108
Ἀχαιός,a,Iliad,1,509,2274390,9,Ἀχαιοὶ,2109
υἱός,n,Iliad,1,510,2274390,10,υἱὸν,2110
ἐμός,a,Iliad,1,510,2274390,11,ἐμὸν,2111
τίνω,v,Iliad,1,510,2274390,12,τίσωσιν,2112
ὀφέλλω,v,Iliad,1,510,2274390,13,ὀφέλλωσίν,2113
τιμή,n,Iliad,1,510,2274390,16,τιμῇ,2114
φημί,v,Iliad,1,511,2274391,2,φάτο,2115
πρόσφημι,v,Iliad,1,511,2274392,5,προσέφη,2116
νεφεληγερέτα,n,Iliad,1,511,2274392,6,νεφεληγερέτα,2117
Ζεύς,n,Iliad,1,511,2274392,7,Ζεύς,2118
ἀκέων,a,Iliad,1,512,2274392a,10,ἀκέων,2119
ἧμαι,v,Iliad,1,512,2274392a,12,ἧστο,2120
Θέτις,n,Iliad,1,512,2274393,1,Θέτις,2121
ἅπτω,v,Iliad,1,512,2274393,4,ἥψατο,2122
γόνυ,n,Iliad,1,512,2274393,5,γούνων,2123
ἔχω,v,Iliad,1,513,2274393,7,ἔχετ',2124
ἐμφύω,v,Iliad,1,513,2274393,8,ἐμπεφυυῖα,2125
ἔρομαι,v,Iliad,1,513,2274393a,11,εἴρετο,2126
δεύτερος,a,Iliad,1,513,2274393a,12,δεύτερον,2127
νημερτής,a,Iliad,1,514,2274394,1,νημερτὲς,2128
ὑπισχνέομαι,v,Iliad,1,514,2274394,5,ὑπόσχεο,2129
κατανεύω,v,Iliad,1,514,2274394,7,κατάνευσον,2130
ἀπεῖπον,v,Iliad,1,515,2274394,9,ἀπόειπ',2131
δέος,n,Iliad,1,515,2274394,15,δέος,2132
οἶδα,v,Iliad,1,515,2274394,19,εἰδέω,2133
ὅσος,a,Iliad,1,516,2274394,20,ὅσσον,2134
πᾶς,a,Iliad,1,516,2274394,23,πᾶσιν,2135
ἄτιμος,a,Iliad,1,516,2274394,24,ἀτιμοτάτη,2136
θεός,n,Iliad,1,516,2274394,25,θεός,2137
εἰμί,v,Iliad,1,516,2274394,26,εἰμι,2138
μέγας,a,Iliad,1,517,2274395,3,μέγ',2139
ὀχθέω,v,Iliad,1,517,2274395,4,ὀχθήσας,2140
πρόσφημι,v,Iliad,1,517,2274395,5,προσέφη,2141
νεφεληγερέτα,n,Iliad,1,517,2274395,6,νεφεληγερέτα,2142
Ζεύς,n,Iliad,1,517,2274395,7,Ζεύς,2143
λοίγιος,a,Iliad,1,518,2274396,3,λοίγια,2144
ἔργον,n,Iliad,1,518,2274396,4,ἔργ',2145
ἐχθοδοπέω,v,Iliad,1,518,2274396,8,ἐχθοδοπῆσαι,2146
ἐφίημι,v,Iliad,1,518,2274396,9,ἐφήσεις,2147
Ἥρα,n,Iliad,1,519,2274396,10,Ἥρῃ,2148
ἐρέθω,v,Iliad,1,519,2274396,14,ἐρέθῃσιν,2149
ὀνείδειος,a,Iliad,1,519,2274396,15,ὀνειδείοις,2150
ἔπος,n,Iliad,1,519,2274396,16,ἐπέεσσιν,2151
ἀθάνατος,a,Iliad,1,520,2274397,8,ἀθανάτοισι,2152
θεός,n,Iliad,1,520,2274397,9,θεοῖσι,2153
νεικέω,v,Iliad,1,521,2274397,10,νεικεῖ,2154
φημί,v,Iliad,1,521,2274397a,15,φησι,2155
μάχη,n,Iliad,1,521,2274397a,16,μάχῃ,2156
Τρώς,n,Iliad,1,521,2274397a,17,Τρώεσσιν,2157
ἀρήγω,v,Iliad,1,521,2274397a,18,ἀρήγειν,2158
ἀποστείχω,v,Iliad,1,522,2274398,6,ἀπόστιχε,2159
νοέω,v,Iliad,1,522,2274398,9,νοήσῃ,2160
Ἥρα,n,Iliad,1,523,2274398,10,Ἥρη,2161
οὗτος,a,Iliad,1,523,2274399,4,ταῦτα,2162
μέλω,v,Iliad,1,523,2274399,5,μελήσεται,2163
τελέω,v,Iliad,1,523,2274399,7,τελέσσω,2164
κεφαλή,n,Iliad,1,524,2274400,5,κεφαλῇ,2165
κατανεύω,v,Iliad,1,524,2274400,6,κατανεύσομαι,2166
πείθω,v,Iliad,1,524,2274400,8,πεποίθῃς,2167
οὗτος,a,Iliad,1,525,2274401,1,τοῦτο,2168
ἀθάνατος,a,Iliad,1,525,2274401,7,ἀθανάτοισι,2169
μέγας,a,Iliad,1,525,2274401,8,μέγιστον,2170
τέκμαρ,n,Iliad,1,526,2274401,9,τέκμωρ,2171
ἐμός,a,Iliad,1,526,2274402,3,ἐμὸν,2172
παλινάγρετος,a,Iliad,1,526,2274402,4,παλινάγρετον,2173
ἀπατηλός,a,Iliad,1,526,2274402,7,ἀπατηλὸν,2174
ἀτελεύτητος,a,Iliad,1,527,2274402,10,ἀτελεύτητον,2175
κεφαλή,n,Iliad,1,527,2274402,14,κεφαλῇ,2176
κατανεύω,v,Iliad,1,527,2274402,15,κατανεύσω,2177
ἠμί,v,Iliad,1,528,2274403,1,ἦ,2178
κυάνεος,a,Iliad,1,528,2274403a,3,κυανέῃσιν,2179
ὀφρύς,n,Iliad,1,528,2274403a,5,ὀφρύσι,2180
νεύω,v,Iliad,1,528,2274403a,6,νεῦσε,2181
Κρονίων,n,Iliad,1,528,2274403a,7,Κρονίων,2182
ἀμβρόσιος,a,Iliad,1,529,2274404,1,ἀμβρόσιαι,2183
χαίτη,n,Iliad,1,529,2274404,4,χαῖται,2184
ἐπιρρώομαι,v,Iliad,1,529,2274404,5,ἐπερρώσαντο,2185
ἄναξ,n,Iliad,1,529,2274404,6,ἄνακτος,2186
κάρα,n,Iliad,1,530,2274404,7,κρατὸς,2187
ἀθάνατος,a,Iliad,1,530,2274404,9,ἀθανάτοιο,2188
μέγας,a,Iliad,1,530,2274405,1,μέγαν,2189
ἐλελίζω,v,Iliad,1,530,2274405,3,ἐλέλιξεν,2190
Ὄλυμπος,n,Iliad,1,530,2274405,4,Ὄλυμπον,2191
βουλεύω,v,Iliad,1,531,2274406,4,βουλεύσαντε,2192
διατμήγω,v,Iliad,1,531,2274406,5,διέτμαγεν,2193
ἅλς1,n,Iliad,1,532,2274407,5,ἅλα,2194
ἅλλομαι,v,Iliad,1,532,2274407,6,ἆλτο,2195
βαθύς,a,Iliad,1,532,2274407,7,βαθεῖαν,2196
αἰγλήεις,a,Iliad,1,532,2274407,9,αἰγλήεντος,2197
Ὄλυμπος,n,Iliad,1,532,2274407,10,Ὀλύμπου,2198
Ζεύς,n,Iliad,1,533,2274407,12,Ζεὺς,2199
ἑός,a,Iliad,1,533,2274407,14,ἑὸν,2200
δῶμα,n,Iliad,1,533,2274407,16,δῶμα,2201
θεός,n,Iliad,1,533,2274408,1,θεοὶ,2202
πᾶς,a,Iliad,1,533,2274408,4,πάντες,2203
ἀνίστημι,v,Iliad,1,533,2274408,5,ἀνέσταν,2204
ἕδος,n,Iliad,1,534,2274408,7,ἑδέων,2205
σφός,a,Iliad,1,534,2274408,8,σφοῦ,2206
πατήρ,n,Iliad,1,534,2274408,9,πατρὸς,2207
τλάω,v,Iliad,1,534,2274409,4,ἔτλη,2208
μένω,v,Iliad,1,535,2274409,5,μεῖναι,2209
ἐπέρχομαι,v,Iliad,1,535,2274409,6,ἐπερχόμενον,2210
ἀντίος,a,Iliad,1,535,2274409a,9,ἀντίοι,2211
ἵστημι,v,Iliad,1,535,2274409a,10,ἔσταν,2212
ἅπας,a,Iliad,1,535,2274409a,11,ἅπαντες,2213
καθέζομαι,v,Iliad,1,536,2274410,5,καθέζετ',2214
θρόνος,n,Iliad,1,536,2274410,7,θρόνου,2215
Ἥρα,n,Iliad,1,536,2274411,4,Ἥρη,2216
ἀγνοέω,v,Iliad,1,537,2274411,5,ἠγνοίησεν,2217
εἶδον,v,Iliad,1,537,2274411,6,ἰδοῦσ',2218
συμφράζομαι,v,Iliad,1,537,2274411,9,συμφράσσατο,2219
βουλή,n,Iliad,1,537,2274411,10,βουλὰς,2220
ἀργυρόπεζος,a,Iliad,1,538,2274411,11,ἀργυρόπεζα,2221
Θέτις,n,Iliad,1,538,2274411,12,Θέτις,2222
θυγάτηρ,n,Iliad,1,538,2274411,13,θυγάτηρ,2223
ἅλιος,a,Iliad,1,538,2274411,14,ἁλίοιο,2224
γέρων,n,Iliad,1,538,2274411,15,γέροντος,2225
κερτόμιος,a,Iliad,1,539,2274412,2,κερτομίοισι,2226
Ζεύς,n,Iliad,1,539,2274412,3,Δία,2227
Κρονίων,n,Iliad,1,539,2274412,4,Κρονίωνα,2228
προσαυδάω,v,Iliad,1,539,2274412,5,προσηύδα,2229
δολομήτης,n,Iliad,1,540,2274413,5,δολομῆτα,2230
θεός,n,Iliad,1,540,2274413,6,θεῶν,2231
συμφράζομαι,v,Iliad,1,540,2274413,7,συμφράσσατο,2232
βουλή,n,Iliad,1,540,2274413,8,βουλάς,2233
φίλος,a,Iliad,1,541,2274414,3,φίλον,2234
εἰμί,v,Iliad,1,541,2274414,4,ἐστὶν,2235
εἰμί,v,Iliad,1,541,2274414,8,ἐόντα,2236
κρυπτάδιος,a,Iliad,1,542,2274414,9,κρυπτάδια,2237
φρονέω,v,Iliad,1,542,2274414,10,φρονέοντα,2238
δικάζω,v,Iliad,1,542,2274414,11,δικαζέμεν,2239
πρόφρων,a,Iliad,1,543,2274415,6,πρόφρων,2240
τλάω,v,Iliad,1,543,2274415,7,τέτληκας,2241
εἶπον,v,Iliad,1,543,2274415,8,εἰπεῖν,2242
ἔπος,n,Iliad,1,543,2274415,9,ἔπος,2243
νοέω,v,Iliad,1,543,2274415,11,νοήσῃς,2244
ἀμείβω,v,Iliad,1,544,2274416,3,ἠμείβετ',2245
πατήρ,n,Iliad,1,544,2274416,5,πατὴρ,2246
ἀνήρ,n,Iliad,1,544,2274416,6,ἀνδρῶν,2247
θεός,n,Iliad,1,544,2274416,8,θεῶν,2248
Ἥρα,n,Iliad,1,545,2274417,1,Ἥρη,2249
πᾶς,a,Iliad,1,545,2274417,4,πάντας,2250
ἐμός,a,Iliad,1,545,2274417,5,ἐμοὺς,2251
ἐπέλπομαι,v,Iliad,1,545,2274417,6,ἐπιέλπεο,2252
μῦθος,n,Iliad,1,545,2274417,7,μύθους,2253
οἶδα,v,Iliad,1,546,2274417,8,εἰδήσειν,2254
χαλεπός,a,Iliad,1,546,2274418,1,χαλεποί,2255
εἰμί,v,Iliad,1,546,2274418,3,ἔσοντ',2256
ἄλοχος,n,Iliad,1,546,2274418,4,ἀλόχῳ,2257
εἰμί,v,Iliad,1,546,2274418,6,ἐούσῃ,2258
ἐπιεικής,a,Iliad,1,547,2274419,5,ἐπιεικὲς,2259
ἀκούω,v,Iliad,1,547,2274419,6,ἀκουέμεν,2260
θεός,n,Iliad,1,548,2274419,12,θεῶν,2261
πρότερος,a,Iliad,1,548,2274419,13,πρότερος,2262
οἶδα,v,Iliad,1,548,2274419,15,εἴσεται,2263
ἄνθρωπος,n,Iliad,1,548,2274419,18,ἀνθρώπων,2264
θεός,n,Iliad,1,549,2274420,6,θεῶν,2265
ἐθέλω,v,Iliad,1,549,2274420,7,ἐθέλωμι,2266
νοέω,v,Iliad,1,549,2274420,8,νοῆσαι,2267
οὗτος,a,Iliad,1,550,2274420,12,ταῦτα,2268
ἕκαστος,a,Iliad,1,550,2274420,13,ἕκαστα,2269
διείρομαι,v,Iliad,1,550,2274420,14,διείρεο,2270
μεταλλάω,v,Iliad,1,550,2274420,17,μετάλλα,2271
ἀμείβω,v,Iliad,1,551,2274421,3,ἠμείβετ',2272
βοῶπις,a,Iliad,1,551,2274421,5,βοῶπις,2273
πότνια,n,Iliad,1,551,2274421,6,πότνια,2274
Ἥρα,n,Iliad,1,551,2274421,7,Ἥρη,2275
αἰνός,a,Iliad,1,552,2274422,1,αἰνότατε,2276
Κρονίδης,n,Iliad,1,552,2274422,2,Κρονίδη,2277
ποῖος,a,Iliad,1,552,2274422,3,ποῖον,2278
μῦθος,n,Iliad,1,552,2274422,5,μῦθον,2279
εἶπον,v,Iliad,1,552,2274422,6,ἔειπες,2280
ἔρομαι,v,Iliad,1,553,2274423,8,εἴρομαι,2281
μεταλλάω,v,Iliad,1,553,2274423,11,μεταλλῶ,2282
εὔκηλος,a,Iliad,1,554,2274423a,15,εὔκηλος,2283
φράζω,v,Iliad,1,554,2274423a,17,φράζεαι,2284
ἐθέλω,v,Iliad,1,554,2274423a,19,ἐθέλῃσθα,2285
δείδω,v,Iliad,1,555,2274424,4,δείδοικα,2286
φρήν,n,Iliad,1,555,2274424,6,φρένα,2287
παρεῖπον,v,Iliad,1,555,2274424,9,παρείπῃ,2288
ἀργυρόπεζος,a,Iliad,1,556,2274424,10,ἀργυρόπεζα,2289
Θέτις,n,Iliad,1,556,2274424,11,Θέτις,2290
θυγάτηρ,n,Iliad,1,556,2274424,12,θυγάτηρ,2291
ἅλιος,a,Iliad,1,556,2274424,13,ἁλίοιο,2292
γέρων,n,Iliad,1,556,2274424,14,γέροντος,2293
ἠέριος,a,Iliad,1,557,2274425,1,ἠερίη,2294
παρέζομαι,v,Iliad,1,557,2274425,5,παρέζετο,2295
λαμβάνω,v,Iliad,1,557,2274425a,7,λάβε,2296
γόνυ,n,Iliad,1,557,2274425a,8,γούνων,2297
οἴομαι,v,Iliad,1,558,2274426,3,ὀΐω,2298
κατανεύω,v,Iliad,1,558,2274426,4,κατανεῦσαι,2299
ἐτήτυμος,a,Iliad,1,558,2274426,5,ἐτήτυμον,2300
Ἀχιλλεύς,n,Iliad,1,558,2274426,7,Ἀχιλῆα,2301
τιμάω,v,Iliad,1,559,2274426,8,τιμήσῃς,2302
ὄλλυμι,v,Iliad,1,559,2274426,10,ὀλέσῃς,2303
πολύς,a,Iliad,1,559,2274426,12,πολέας,2304
ναῦς,n,Iliad,1,559,2274426,14,νηυσὶν,2305
Ἀχαιός,a,Iliad,1,559,2274426,15,Ἀχαιῶν,2306
ἀπαμείβομαι,v,Iliad,1,560,2274427,3,ἀπαμειβόμενος,2307
πρόσφημι,v,Iliad,1,560,2274427,4,προσέφη,2308
νεφεληγερέτα,n,Iliad,1,560,2274427,5,νεφεληγερέτα,2309
Ζεύς,n,Iliad,1,560,2274427,6,Ζεύς,2310
δαιμόνιος,a,Iliad,1,561,2274428,1,δαιμονίη,2311
οἴομαι,v,Iliad,1,561,2274428,4,ὀΐεαι,2312
λανθάνω,v,Iliad,1,561,2274428a,8,λήθω,2313
πράσσω,v,Iliad,1,562,2274429,1,πρῆξαι,2314
δύναμαι,v,Iliad,1,562,2274429,6,δυνήσεαι,2315
θυμός,n,Iliad,1,562,2274429a,10,θυμοῦ,2316
εἰμί,v,Iliad,1,563,2274429a,13,ἔσεαι,2317
ῥίγιον,a,Iliad,1,563,2274430,5,ῥίγιον,2318
εἰμί,v,Iliad,1,563,2274430,6,ἔσται,2319
οὗτος,a,Iliad,1,564,2274431,4,τοῦτ',2320
εἰμί,v,Iliad,1,564,2274431,5,ἐστὶν,2321
μέλλω,v,Iliad,1,564,2274431,7,μέλλει,2322
φίλος,a,Iliad,1,564,2274431,8,φίλον,2323
εἰμί,v,Iliad,1,564,2274431,9,εἶναι,2324
ἀκέων,a,Iliad,1,565,2274432,2,ἀκέουσα,2325
κάθημαι,v,Iliad,1,565,2274432,3,κάθησο,2326
ἐμός,a,Iliad,1,565,2274432a,5,ἐμῷ,2327
ἐπιπείθομαι,v,Iliad,1,565,2274432a,7,ἐπιπείθεο,2328
μῦθος,n,Iliad,1,565,2274432a,8,μύθῳ,2329
χραισμέω,v,Iliad,1,566,2274432a,14,χραίσμωσιν,2330
ὅσος,a,Iliad,1,566,2274432a,15,ὅσοι,2331
θεός,n,Iliad,1,566,2274432a,16,θεοί,2332
εἰμί,v,Iliad,1,566,2274432a,17,εἰσ',2333
Ὄλυμπος,n,Iliad,1,566,2274432a,19,Ὀλύμπῳ,2334
εἶμι,v,Iliad,1,567,2274432a,21,ἰόνθ',2335
ἄαπτος,a,Iliad,1,567,2274432a,26,ἀάπτους,2336
χείρ,n,Iliad,1,567,2274432a,27,χεῖρας,2337
ἐφίημι,v,Iliad,1,567,2274432a,28,ἐφείω,2338
φημί,v,Iliad,1,568,2274433,2,ἔφατ',2339
δείδω,v,Iliad,1,568,2274433a,3,ἔδεισεν,2340
βοῶπις,a,Iliad,1,568,2274433a,5,βοῶπις,2341
πότνια,a,Iliad,1,568,2274433a,6,πότνια,2342
Ἥρα,n,Iliad,1,568,2274433a,7,Ἥρη,2343
ἀκέων,a,Iliad,1,569,2274433b,11,ἀκέουσα,2344
κάθημαι,v,Iliad,1,569,2274433b,12,καθῆστο,2345
ἐπιγνάμπτω,v,Iliad,1,569,2274433b,13,ἐπιγνάμψασα,2346
φίλος,a,Iliad,1,569,2274433b,14,φίλον,2347
κῆρ,n,Iliad,1,569,2274433b,15,κῆρ,2348
ὀχθέω,v,Iliad,1,570,2274434,1,ὄχθησαν,2349
δῶμα,n,Iliad,1,570,2274434,4,δῶμα,2350
Ζεύς,n,Iliad,1,570,2274434,5,Διὸς,2351
θεός,n,Iliad,1,570,2274434,6,θεοὶ,2352
οὐρανίωνες,n,Iliad,1,570,2274434,7,Οὐρανίωνες,2353
Ἥφαιστος,n,Iliad,1,571,2274435,3,Ἥφαιστος,2354
κλυτοτέχνης,a,Iliad,1,571,2274435,4,κλυτοτέχνης,2355
ἄρχω,v,Iliad,1,571,2274435,5,ἦρχ',2356
ἀγορεύω,v,Iliad,1,571,2274435,6,ἀγορεύειν,2357
μήτηρ,n,Iliad,1,572,2274435,7,μητρὶ,2358
φίλος,a,Iliad,1,572,2274435,8,φίλῃ,2359
ἐπίηρα,n,Iliad,1,572,2274435,9,ἐπίηρα,2360
φέρω,v,Iliad,1,572,2274435,10,φέρων,2361
λευκώλενος,a,Iliad,1,572,2274435,11,λευκωλένῳ,2362
Ἥρα,n,Iliad,1,572,2274435,12,Ἥρῃ,2363
λοίγιος,a,Iliad,1,573,2274436,3,λοίγια,2364
ἔργον,n,Iliad,1,573,2274436,4,ἔργα,2365
εἰμί,v,Iliad,1,573,2274436,6,ἔσσεται,2366
ἀνεκτός,a,Iliad,1,573,2274436,10,ἀνεκτά,2367
θνητός,a,Iliad,1,574,2274436,16,θνητῶν,2368
ἐριδαίνω,v,Iliad,1,574,2274436,17,ἐριδαίνετον,2369
θεός,n,Iliad,1,575,2274436,22,θεοῖσι,2370
κολῳός,n,Iliad,1,575,2274436,23,κολῳὸν,2371
ἐλαύνω,v,Iliad,1,575,2274436,24,ἐλαύνετον,2372
δαίς1,n,Iliad,1,575,2274437,4,δαιτὸς,2373
ἐσθλός,a,Iliad,1,576,2274437,5,ἐσθλῆς,2374
εἰμί,v,Iliad,1,576,2274437,6,ἔσσεται,2375
ἦδος,n,Iliad,1,576,2274437,7,ἦδος,2376
χείρων,n,Iliad,1,576,2274437,11,χερείονα,2377
νικάω,v,Iliad,1,576,2274437,12,νικᾷ,2378
μήτηρ,n,Iliad,1,577,2274438,1,μητρὶ,2379
παράφημι,v,Iliad,1,577,2274438,4,παράφημι,2380
αὐτός,a,Iliad,1,577,2274438,6,αὐτῇ,2381
νοέω,v,Iliad,1,577,2274438,8,νοεούσῃ,2382
πατήρ,n,Iliad,1,578,2274438,9,πατρὶ,2383
φίλος,a,Iliad,1,578,2274438,10,φίλῳ,2384
ἐπίηρα,n,Iliad,1,578,2274438,11,ἐπίηρα,2385
φέρω,v,Iliad,1,578,2274438,12,φέρειν,2386
Ζεύς,n,Iliad,1,578,2274438,13,Διί,2387
νεικέω,v,Iliad,1,579,2274438,18,νεικείῃσι,2388
πατήρ,n,Iliad,1,579,2274438,19,πατήρ,2389
δαίς1,n,Iliad,1,579,2274438,24,δαῖτα,2390
ταράσσω,v,Iliad,1,579,2274438,25,ταράξῃ,2391
ἐθέλω,v,Iliad,1,580,2274439,5,ἐθέλῃσιν,2392
Ὀλύμπιος,a,Iliad,1,580,2274439,6,Ὀλύμπιος,2393
ἀστεροπητής,n,Iliad,1,580,2274439,7,ἀστεροπητὴς,2394
ἕδος,n,Iliad,1,581,2274439,9,ἑδέων,2395
στυφελίζω,v,Iliad,1,581,2274439,10,στυφελίξαι,2396
πολύς,a,Iliad,1,581,2274440,3,πολὺ,2397
φέρτατος,a,Iliad,1,581,2274440,4,φέρτατός,2398
εἰμί,v,Iliad,1,581,2274440,5,ἐστιν,2399
ἔπος,n,Iliad,1,582,2274441,4,ἐπέεσσι,2400
καθάπτω,v,Iliad,1,582,2274441,5,καθάπτεσθαι,2401
μαλακός,a,Iliad,1,582,2274441,6,μαλακοῖσιν,2402
ἵλαος,a,Iliad,1,583,2274442,3,ἵλαος,2403
Ὀλύμπιος,a,Iliad,1,583,2274442,4,Ὀλύμπιος,2404
